,req_info,req_id,t,pl_num
0,0,0,[0 0 0 0],13
1,1,400,[31  1  1  1],5
2,2,0,[657   0   0   0],12
3,2,401,[0 0 1 1],11
4,3,0,[0 0 0 0],13
5,4,0,[0 0 0 0],13
6,5,0,[0 0 0 0],13
7,6,0,[0 0 0 0],13
8,7,0,[0 0 0 0],13
9,8,0,[0 0 0 0],13
10,9,0,[0 0 0 0],13
11,10,0,[0 0 0 0],13
12,11,0,[0 0 0 0],13
13,12,0,[0 0 0 0],13
14,13,402,[71  0  0  2],2
15,13,403,[16  1  0  1],11
16,14,0,[0 0 0 0],13
17,15,0,[0 0 0 0],13
18,16,0,[0 0 0 0],13
19,17,0,[0 0 0 0],13
20,18,1,[445   1   1   0],11
21,19,404,[75  0  0  2],9
22,20,405,[38  1  0  1],11
23,21,2,[1025    1    0    0],12
24,21,3,[1181    0    0    0],12
25,22,0,[0 0 0 0],13
26,23,0,[0 0 0 0],13
27,24,406,[50  0  1  1],11
28,25,0,[0 0 0 0],13
29,26,0,[0 0 0 0],13
30,27,0,[0 0 0 0],13
31,28,0,[0 0 0 0],13
32,29,0,[0 0 0 0],13
33,30,0,[0 0 0 0],13
34,31,407,[14  0  1  1],11
35,32,0,[0 0 0 0],13
36,33,0,[0 0 0 0],13
37,34,0,[0 0 0 0],13
38,35,0,[0 0 0 0],13
39,36,0,[0 0 0 0],13
40,37,0,[0 0 0 0],13
41,38,0,[0 0 0 0],13
42,39,0,[0 0 0 0],13
43,40,0,[0 0 0 0],13
44,41,0,[0 0 0 0],13
45,42,0,[0 0 0 0],13
46,43,0,[0 0 0 0],13
47,44,0,[0 0 0 0],13
48,45,0,[0 0 0 0],13
49,46,0,[0 0 0 0],13
50,47,0,[0 0 0 0],13
51,48,0,[0 0 0 0],13
52,49,0,[0 0 0 0],13
53,50,0,[0 0 0 0],13
54,51,0,[0 0 0 0],13
55,52,0,[0 0 0 0],13
56,53,0,[0 0 0 0],13
57,54,0,[0 0 0 0],13
58,55,0,[0 0 0 0],13
59,56,0,[0 0 0 0],13
60,57,0,[0 0 0 0],13
61,58,0,[0 0 0 0],13
62,59,0,[0 0 0 0],13
63,60,0,[0 0 0 0],13
64,61,0,[0 0 0 0],13
65,62,0,[0 0 0 0],13
66,63,0,[0 0 0 0],13
67,64,0,[0 0 0 0],13
68,65,0,[0 0 0 0],13
69,66,0,[0 0 0 0],13
70,67,0,[0 0 0 0],13
71,68,0,[0 0 0 0],13
72,69,0,[0 0 0 0],13
73,70,0,[0 0 0 0],13
74,71,0,[0 0 0 0],13
75,72,0,[0 0 0 0],13
76,73,0,[0 0 0 0],13
77,74,0,[0 0 0 0],13
78,75,0,[0 0 0 0],13
79,76,0,[0 0 0 0],13
80,77,0,[0 0 0 0],13
81,78,0,[0 0 0 0],13
82,79,0,[0 0 0 0],13
83,80,0,[0 0 0 0],13
84,81,0,[0 0 0 0],13
85,82,0,[0 0 0 0],13
86,83,0,[0 0 0 0],13
87,84,0,[0 0 0 0],13
88,85,0,[0 0 0 0],13
89,86,0,[0 0 0 0],13
90,87,0,[0 0 0 0],13
91,88,0,[0 0 0 0],13
92,89,0,[0 0 0 0],13
93,90,0,[0 0 0 0],13
94,91,0,[0 0 0 0],13
95,92,0,[0 0 0 0],13
96,93,0,[0 0 0 0],13
97,94,0,[0 0 0 0],13
98,95,0,[0 0 0 0],13
99,96,0,[0 0 0 0],13
100,97,0,[0 0 0 0],13
101,98,0,[0 0 0 0],13
102,99,0,[0 0 0 0],13
103,100,0,[0 0 0 0],13
